,,,,,, Total facturas, Total pagado,Saldo,,,,,,,,,
,,,,,," $ 2,462,644.41 "," $ 471,916.95 ","$1,990,727.46",,,,,,,,,
Proveedor,Proveedor 2,Ubicacion,No. Factura,Fecha,Vence, Total de Factura, Total de pago,Fecha de pago, Saldo x proveedor, Mes de vencido, % de descuento financiero, Descuento financiero, Monto de factura despues de descuento financiero,,,,
AVANCE Y TECNOLOGIA EN PLASTICOS C00002085065,,RIO,FV1002748472,22/6/2026,7/7/2026," $ 1,279.20 ",,," $ 1,279.20 ",7,,,,,,,
AVANCE Y TECNOLOGIA EN PLASTICOS C00002085065,,,,,,,,,,,,,,,,,
AVANCE Y TECNOLOGIA EN PLASTICOS C00002085065,,,,,,,,,,,,,,,,,
AVANCE Y TECNOLOGIA EN PLASTICOS C00002085065,,,,,,,,,,,,,,,,,
AVANCE Y TECNOLOGIA EN PLASTICOS C00002085065,,,,,,,,,,,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-516520,11/6/2026,10/7/2026," $ 3,145.92 ",,,,7,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-516670,15/6/2026,14/7/2026," $ 1,598.48 ",,,,7,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-517060,24/6/2026,23/7/2026," $ 2,102.85 ",,,,7,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-513775,15/4/2026,24/7/2026," $ 12,283.24 ",,,,7,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-513776,15/4/2026,24/7/2026," $ 1,071.84 ",,,,7,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-513847,15/4/2026,24/7/2026," $ 8,387.96 ",,,,7,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-513471,9/4/2026,24/7/2026," $ 6,643.78 ",,,,7,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-513485,10/4/2026,24/7/2026," $ 1,668.08 ",,,,7,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-513487,10/4/2026,24/7/2026, $ 842.39 ,,,,7,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-514598,29/4/2026,24/7/2026," $ 3,522.92 ",,,,7,,,,,,,
