,,,,,, Total facturas, Total pagado,Saldo,,,,,,,,,
,,,,,," $ 5,028,913.17 "," $ 2,704,030.14 ","$2,324,883.03",,,,,,,,,
Proveedor,Proveedor 2,Ubicacion,No. Factura,Fecha,Vence, Total de Factura, Total de pago,Fecha de pago, Saldo x proveedor, Mes de vencido, % de descuento financiero, Descuento financiero, Monto de factura despues de descuento financiero,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-513757,15/4/2026,15/5/2026, $ 662.07 ,,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-513758,15/4/2026,15/5/2026, $ 548.91 ,,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-513759,15/4/2026,15/5/2026, $ 337.79 ,,,,,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-513770,15/4/2026,15/5/2026," $ 12,116.08 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-513771,15/4/2026,15/5/2026," $ 5,428.80 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-513772,15/4/2026,15/5/2026," $ 3,981.12 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-513773,15/4/2026,15/5/2026," $ 5,521.60 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-513774,15/4/2026,15/5/2026," $ 1,743.48 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-513844,15/4/2026,15/5/2026," $ 3,512.48 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-513845,15/4/2026,15/5/2026," $ 2,836.20 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-513846,15/4/2026,15/5/2026," $ 13,120.76 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES,AGD-513945,17/4/2026,17/5/2026," $ 1,492.92 "," $ 102,922.08 ",19/6/2026,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES,AGD-513946,17/4/2026,17/5/2026," $ 23,999.24 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,GUERRERO, CGD-9365,20/4/2026,20/5/2026, $ 216.92 ,,,,,,,,,,,
CONVERGRAM DE MEXICO,,ENSENADA, CGD-9366,20/4/2026,20/5/2026," $ 1,084.60 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-514003,20/4/2026,20/5/2026, $ 220.69 ,,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-514004,20/4/2026,20/5/2026, $ 220.69 ,,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-514005,20/4/2026,20/5/2026, $ 441.38 ,,,,,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-514010,20/4/2026,20/5/2026, $ 971.04 ,,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-514027,20/4/2026,20/5/2026," $ 1,679.80 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-514028,20/4/2026,20/5/2026," $ 4,086.68 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-514031,20/4/2026,20/5/2026," $ 1,478.30 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-514032,20/4/2026,20/5/2026," $ 1,755.31 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-514033,20/4/2026,20/5/2026, $ 834.04 ,,,,,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-514034,20/4/2026,20/5/2026," $ 1,119.86 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-514035,20/4/2026,20/5/2026, $ 985.54 ,,,,,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-514036,20/4/2026,20/5/2026, $ 887.40 ,,,,,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-514037,20/4/2026,20/5/2026, $ 972.08 ,,,,,,,,,,,
CONVERGRAM DE MEXICO,,ENSENADA, AGD-514038,20/4/2026,20/5/2026," $ 1,119.86 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,ENSENADA, AGD-514039,20/4/2026,20/5/2026, $ 985.54 ,,,,,,,,,,,
CONVERGRAM DE MEXICO,,ENSENADA, AGD-514040,20/4/2026,20/5/2026," $ 3,496.24 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-514377,27/4/2026,27/5/2026," $ 1,672.72 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-514378,27/4/2026,27/5/2026," $ 3,359.59 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-514379,27/4/2026,27/5/2026," $ 1,478.30 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-514384,27/4/2026,27/5/2026," $ 3,510.62 ",,,,,,,,,,,
CONVERGRAM DE MEXICO,,INSURGENTES, AGD-514386,27/4/2026,27/5/2026, $ 784.16 ,,,,,,,,,,,
CONVERGRAM DE MEXICO,,RIO, AGD-514388,27/4/2026,27/5/2026," $ 3,352.52 ",,,,,,,,,,,
